Homo sapiens,Mus Musculus,Relations,ID
140739,67921,01:01,600948
HUMAN18455,50880,01:01,901232
339768,227357,01:01,291746
377007,70788,01:01,598264
151176,227358,01:01,879680
80895,67444,01:01,594762
55502,55927,01:01,598743
8864,18627,01:01,928407
26146,74019,01:01,594889
51665,65247,01:01,596971
117581,13345,01:01,718960
9759,208727,01:01,941574
HUMAN18484,67273,01:01,745893
389090,259040,n:m,
389090,258228,n:m,
389090,259041,n:m,835364
150681,259040,n:m,
150681,258228,n:m,835365
150681,259041,n:m,
150677,260301,01:01,937175
2817,14733,01:01,936736
51281,241158,01:01,915352
285193,67446,01:01,817856
HUMAN18493,108657,01:01,880807
11132,23830,01:01,747404
2859,64095,01:01,883971
653437,208760,n:1,
HUMAN18498,208760,n:1,934908
547,16560,01:01,752440
189,11611,01:01,
79919,71874,01:01,281444
HUMAN18502,381284,01:01,602155
HUMAN18504,MOUSE08111,1:m,
HUMAN18504,MOUSE08264,1:m,
130916,69821,01:01,931823
23178,269224,01:01,773651
5510,66385,01:01,593901
HUMAN18516,404545,01:01,900282
3069,110611,01:01,952648
4735,18000,01:01,589425
9855,227377,01:01,929840
666,51800,01:01,853051
HUMAN18533,67026,01:01,951579
23192,66615,01:01,922659
1841,21915,01:01,903691
84289,66262,01:01,594221
728294,98314,01:01,940823
64090,381334,1:m,835135
64090,100041596,1:m,
64090,619597,1:m,
129807,MOUSE23158,01:01,872950
5133,18566,01:01,873511
245939,319579,01:01,903946
140881,629114,01:01,891328
140680,228778,01:01,917309
85364,67917,01:01,898481
6666,20667,01:01,608079
80023,228777,01:01,898237
57761,228775,01:01,596186
10616,24105,01:01,538368
128637,67231,01:01,915268
1457,12995,1:m,593798
1457,12995,1:m,
HUMAN18572,21407,01:01,807625
140809,76650,01:01,840937
85508,545474,01:01,597801
113278,69698,01:01,886537
83541,73847,01:01,858987
51378,11602,01:01,597413
343637,228770,01:01,944834
9491,228769,01:01,935213
55321,108832,01:01,884652
642636,668929,01:01,598847
9751,241727,01:01,925488
27111,228765,01:01,912584
2280,14225,n:1,897523
55968,MOUSE28183,01:01,775926
HUMAN18598,751864,01:01,791822
10326,19261,n:m,
10326,MOUSE29359,n:m,
10326,MOUSE29362,n:m,
10326,MOUSE29367,n:m,298146
55423,19261,n:m,
55423,MOUSE29359,n:m,
55423,MOUSE29362,n:m,
55423,MOUSE29367,n:m,
140885,19261,n:m,
140885,MOUSE29359,n:m,
140885,MOUSE29362,n:m,
140885,MOUSE29367,n:m,
5173,18610,01:01,938681
140901,67333,01:01,595345
7053,21818,01:01,897871
343641,241636,01:01,897862
6628,20638,01:01,593852
117532,192140,01:01,765260
10528,67134,01:01,882949
3420,170718,01:01,936830
HUMAN18620,228598,01:01,934817
56265,56264,01:01,869926
HUMAN18623,MOUSE27860,01:01,337138
128653,75656,01:01,836328
100288797,66766,01:01,878274
64773,319513,01:01,837934
64601,80743,01:01,884067
5786,19262,01:01,599710
64949,99045,01:01,953273
5020,18429,01:01,900371
551,11998,01:01,900370
22888,140629,01:01,945136
60493,MOUSE27873,01:01,882300
9762,241638,01:01,598469
65992,77006,01:01,560005
3704,16434,01:01,951263
83959,269356,01:01,558172
25943,MOUSE27883,01:01,872396
8455,11990,01:01,933100
64096,14588,01:01,942099
80332,110751,01:01,598171
116835,72630,01:01,756655
54976,67326,01:01,893406
25876,70997,01:01,846475
1059,12616,01:01,707643
994,12531,01:01,923657
55317,69596,01:01,934064
57506,228607,01:01,597577
80025,74450,01:01,926551
11237,51902,01:01,598963
54498,228608,01:01,904593
146,11550,01:01,596972
5621,19122,01:01,916685
23627,111368,1:m,340686
23627,26434,1:m,
9770,215653,01:01,819696
9962,54338,01:01,827029
29058,70612,01:01,889051
5111,MOUSE20454,1:m,
5111,18538,1:m,943299
8760,110911,01:01,914932
128674,246313,01:01,602066
56261,MOUSE27976,01:01,
149840,73747,01:01,925601
1114,12653,01:01,913270
51605,66926,01:01,953357
84515,66634,01:01,860080
54675,MOUSE27990,01:01,797164
164312,320974,01:01,892816
55612,241639,01:01,922711
650,12156,01:01,887962
54363,15112,01:01,901912
56255,52837,01:01,859563
23236,18795,01:01,857408
5332,MOUSE28001,01:01,857385
24141,76161,01:01,931452
57144,241656,01:01,599200
63926,319196,01:01,902097
6616,20614,01:01,795841
8195,59030,01:01,876957
128710,74243,01:01,935892
182,16449,01:01,602241
22903,MOUSE28021,01:01,779424
55304,228677,01:01,
140862,319909,01:01,921106
55617,75812,01:01,937481
51575,66580,01:01,593801
79133,69487,01:01,740757
80343,228684,01:01,596740
23767,71436,01:01,292875
55614,16558,01:01,598083
6629,20639,01:01,708069
56914,57329,01:01,876432
5126,18549,01:01,594520
631,12075,01:01,597529
11034,56431,01:01,836182
140836,403171,01:01,918519
27131,69178,01:01,949760
58495,107586,01:01,598753
92667,74528,01:01,887471
100303755,100048644,01:01,739598
HUMAN18729,228714,01:01,543706
55184,241688,01:01,938642
10621,70408,01:01,919509
10741,26450,01:01,586683
10483,27054,01:01,921600
388789,228715,01:01,877282
92675,66044,01:01,919479
140856,66328,01:01,863360
57419,MOUSE28077,01:01,903539
54453,74030,01:01,929005
51126,67877,01:01,948291
51340,66877,01:01,593641
26074,78774,01:01,756736
3642,53626,01:01,826741
57186,MOUSE28103,01:01,920943
55857,228730,01:01,935693
22803,24128,01:01,827648
644524,228731,01:01,606578
4821,18088,01:01,
HUMAN18758,18503,01:01,944762
3170,MOUSE28114,01:01,854660
6754,20608,01:01,598627
7056,21824,01:01,913483
22918,17064,01:01,913485
29107,56488,01:01,785263
64412,74533,01:01,597077
63908,17957,01:01,960739
128817,228756,01:01,905079
140880,78240,01:01,282872
10047,13012,01:01,905078
128821,13013,n:1,
128822,13013,n:1,822603
1471,13010,01:01,905076
1473,58214,01:01,905077
79953,433485,01:01,933440
8530,13011,01:01,886329
57136,71881,01:01,847020
84532,68738,01:01,594170
30813,114889,01:01,898517
955,12497,01:01,778812
5834,110078,01:01,886190
26090,76192,01:01,788408
9837,69270,01:01,932017
22981,78177,01:01,598033
140838,67311,1:m,
140838,67311,1:m,550883
245929,545475,01:01,748146
245930,75400,01:01,854147
245932,246700,01:01,280390
245936,266620,01:01,846708
245937,654459,01:01,845037
28954,19700,01:01,
81502,14950,01:01,891596
3397,15901,01:01,933496
84701,84682,01:01,909988
598,12048,01:01,942265
HUMAN18814,72119,01:01,595772
85366,228785,01:01,601159
2307,14239,01:01,867020
128853,252864,01:01,817861
164395,74711,01:01,536132
81572,68559,01:01,901848
343702,228787,01:01,
140706,228788,01:01,850918
HUMAN18828,15162,01:01,598440
9777,99237,01:01,576480
5326,54711,01:01,595900
23509,140484,01:01,926483
9371,16569,01:01,594986
171023,228790,01:01,291264
140688,329540,01:01,936325
149951,99311,01:01,935007
1789,13436,01:01,912685
22919,13589,01:01,
140732,76407,01:01,539770
80341,66557,01:01,909956
128859,228796,01:01,886993
359710,378700,01:01,920950
149954,MOUSE28305,01:01,575220
140683,19194,01:01,283538
128861,73388,01:01,886575
51297,18843,01:01,874689
92747,228801,01:01,283537
51654,66971,01:01,940989
6640,20648,01:01,882492
9139,12396,01:01,899404
63941,56846,01:01,934638
128864,75480,01:01,882190
170487,70362,01:01,550427
1869,13555,01:01,833097
11264,59038,01:01,840298
84905,MOUSE28342,01:01,940646
128866,75608,01:01,530112
22913,19383,01:01,
8894,67204,01:01,938598
434,50518,01:01,928054
191,11615,1:m,957170
191,11615,1:m,
83737,16396,01:01,574598
HUMAN18876,67068,01:01,821322
84557,66734,01:01,878496
128869,228812,01:01,593772
23054,MOUSE28369,01:01,595372
58476,68728,01:01,829818
2686,207182,01:01,933299
55902,60525,01:01,593563
2937,14854,01:01,951226
57644,668940,01:01,596355
26133,56407,01:01,589358
55741,108687,01:01,722676
10544,19124,01:01,841890
101410538,613262,01:01,279321
10893,17391,01:01,869945
3692,16418,01:01,936415
128876,MOUSE28398,01:01,292380
55245,MOUSE28406,01:01,932886
HUMAN18907,MOUSE28410,01:01,841858
8200,14563,01:01,911712
11190,16328,01:01,599941
HUMAN18913,66366,01:01,791333
6676,245865,01:01,886573
8904,266692,01:01,537957
10137,MOUSE28451,1:m,
10137,75710,1:m,613914
9054,18041,01:01,901228
140823,67067,01:01,884966
9584,170791,01:01,593918
51230,228829,01:01,900547
51282,19018,01:01,873514
140894,MOUSE28482,01:01,783246
2036,13821,01:01,595985
25980,68295,01:01,725065
22839,228836,01:01,944309
10398,98932,01:01,594108
60436,228839,01:01,791783
55969,67388,01:01,925064
84174,77799,01:01,941926
57446,29812,01:01,940455
79980,66934,01:01,942300
140710,320706,01:01,910741
140711,MOUSE28517,01:01,577362
25939,MOUSE28520,01:01,702795
5933,19650,01:01,853649
HUMAN18964,629499,01:01,863253
6185,20014,01:01,707608
2691,14601,01:01,818217
63905,69161,01:01,909960
6714,20779,01:01,595699
10904,53619,01:01,871180
4826,18111,01:01,289131
HUMAN18973,66642,01:01,896410
128434,277432,01:01,891842
9675,75425,01:01,917211
58490,70470,01:01,918548
7052,21817,01:01,292667
85449,228846,01:01,598863
HUMAN18986,MOUSE28555,01:01,
3929,16803,01:01,575215
57148,228850,01:01,717216
149685,246747,01:01,289402
HUMAN18992,545481,01:01,878028
140679,22348,01:01,594306
79913,109275,01:01,825333
26051,228852,01:01,595579
HUMAN18997,71878,01:01,928411
60625,71715,01:01,938763
9935,16658,01:01,295807
7150,21969,01:01,899445
5335,18803,01:01,857391
23051,320799,01:01,940066
64900,MOUSE28594,01:01,831386
90187,280635,01:01,292398
84181,71389,01:01,599058
HUMAN19009,19281,01:01,597581
6431,67996,01:01,596121
26013,241764,01:01,819740
HUMAN19014,27219,01:01,594923
51098,245866,01:01,929789
4605,17865,01:01,862709
149699,68236,01:01,338864
84969,269389,01:01,935482
57158,59091,01:01,597609
51526,66680,01:01,889893
78997,228858,01:01,927035
128486,228859,01:01,928668
140902,100043899,01:01,596795
3172,MOUSE28631,01:01,885664
79183,76080,01:01,595597
10955,26943,01:01,819459
11142,18769,01:01,941431
100,11486,01:01,900790
8839,22403,01:01,928188
60598,MOUSE28646,01:01,824171
140730,241770,01:01,600399
7529,54401,01:01,846595
HUMAN19044,381404,01:01,595434
10953,67145,01:01,596201
6789,58231,01:01,596521
3787,16538,01:01,552836
128488,192200,01:01,310429
6590,20568,01:01,893854
HUMAN19059,MOUSE28674,01:01,
11317,19668,01:01,802228
6385,20971,01:01,796417
90196,66460,01:01,948798
HUMAN19063,MOUSE28682,01:01,279866
27296,73603,01:01,811259
51604,78928,01:01,960732
10406,67701,01:01,893851
10816,629747,01:01,879629
HUMAN19074,209351,01:01,879630
100526773,75526,01:01,879633
90199,277343,01:01,893853
259240,629754,01:01,883937
140832,629756,01:01,
259239,629761,01:01,863294
164237,408190,01:01,878007
391253,78239,01:01,870106
116092,76233,01:01,937733
11065,MOUSE28714,01:01,593860
7125,21925,01:01,600244
90203,101113,01:01,924817
10005,170789,01:01,948966
140831,67538,01:01,558684
90204,71971,01:01,558686
128497,75642,01:01,283553
140825,415115,01:01,337257
HUMAN19099,MOUSE28729,01:01,790872
5360,18830,01:01,575219
63935,228866,01:01,926513
63925,329559,01:01,919041
4318,17395,01:01,292570
57468,57138,01:01,834269
57727,228869,01:01,598532
958,MOUSE28760,01:01,598294
64405,104010,01:01,602456
51006,228875,01:01,857777
63916,140579,01:01,825342
55713,228876,01:01,791671
128506,74614,01:01,916138
64849,114644,01:01,593777
112858,381406,1:m,
112858,76367,1:m,937084
81031,170441,01:01,594271
2139,14049,01:01,831532
23613,228880,01:01,931324
8202,17979,01:01,892687
55959,72043,01:01,833896
57580,MOUSE28806,01:01,867669
10564,99371,01:01,574829
1434,110750,01:01,961029
6780,20853,01:01,846735
57169,98999,01:01,595043
3745,16500,01:01,887480
5740,19223,01:01,905355
9334,56336,01:01,933524
23315,77031,01:01,593923
9825,263876,01:01,897089
55905,81018,01:01,900770
6615,20613,01:01,598401
7335,66589,01:01,916319
387522,MOUSE28846,n:m,
387522,407243,n:m,756475
387521,MOUSE28846,n:m,
387521,407243,n:m,
1051,12608,01:01,852344
5770,19246,01:01,597498
140876,69553,01:01,901433
84612,58220,01:01,941145
23394,11538,01:01,886588
HUMAN19162,13480,1:m,
HUMAN19162,MOUSE28854,1:m,530431
27304,69372,01:01,702201
3755,241794,01:01,294050
4773,18019,01:01,943247
10079,11981,01:01,712711
57167,99377,01:01,595222
55734,22722,01:01,943399
128553,228911,01:01,291655
7764,228913,01:01,887000
8537,76960,01:01,894548
1591,13081,01:01,905262
HUMAN19178,109054,01:01,536919
55816,76829,01:01,947664
140689,228942,01:01,603403
4159,17201,01:01,603923
116151,67017,01:01,840370
6790,20878,01:01,594114
1477,67337,01:01,594071
57091,320664,01:01,895933
51507,66404,01:01,941669
HUMAN19189,654821,01:01,
200232,76426,n:1,
388799,76426,n:1,835274
7022,21420,01:01,878601
655,12162,01:01,887967
23626,26972,01:01,949809
HUMAN19196,66679,01:01,539526
55544,56190,01:01,603038
5105,18534,01:01,957515
81030,58203,01:01,838965
56937,65112,01:01,923801
128602,72221,01:01,921645
140731,MOUSE28937,01:01,922347
57403,19334,01:01,564981
9217,56491,01:01,
8675,228960,n:1,575448
HUMAN19216,228960,n:1,
79716,228961,01:01,759206
2778,14683,01:01,950687
HUMAN19222,57314,01:01,916254
1522,64138,01:01,823343
81027,545486,01:01,956366
514,67126,n:1,
51012,66390,01:01,841692
128611,100043757,01:01,894211
1908,13616,01:01,915872
116154,74189,01:01,919970
10388,320558,01:01,878580
63939,71532,01:01,905214
5509,228966,01:01,769899
60437,381409,01:01,292132
1002,12561,01:01,600007
6874,228980,01:01,597928
149986,241846,01:01,595285
5688,26444,01:01,530168
26039,269397,01:01,598577
26164,52856,01:01,961532
11255,MOUSE29112,01:01,597865
9885,228983,01:01,575030
11047,56436,01:01,939625
3911,16776,01:01,599439
6227,66481,01:01,893602
81928,252966,01:01,936524
140893,271887,01:01,904809
140628,14464,01:01,776344
28231,108115,01:01,599189
4923,18216,01:01,600400
55257,73247,01:01,596642
11054,72075,01:01,
1299,12841,01:01,596400
10732,277353,01:01,827783
11083,23856,01:01,595836
54994,76425,01:01,809104
63910,228993,01:01,593767
128408,140489,01:01,597337
54915,228994,01:01,898952
79444,329581,01:01,597632
128414,58237,01:01,904103
55738,228998,01:01,536766
57642,73368,01:01,598573
1137,11438,01:01,703123
3785,16536,01:01,552841
1917,13628,01:01,593904
HUMAN19290,66496,01:01,815183
5753,20459,01:01,600179
6725,20811,01:01,846818
79025,332713,01:01,279220
85441,229003,01:01,902092
26205,229004,01:01,854971
HUMAN19296,20262,01:01,
HUMAN19298,269400,01:01,818951
10139,76688,01:01,853164
84619,229007,01:01,905011
54923,72699,01:01,857547
140685,72147,01:01,597284
140701,241850,01:01,937546
7165,66314,01:01,930963
80331,MOUSE29221,01:01,599053
57473,MOUSE29231,01:01,887002
140700,229011,01:01,896796
24148,68879,01:01,593652
284739,MOUSE29241,01:01,282026
54345,20672,01:01,917041
6919,21400,01:01,904417
10287,56470,01:01,854000
4987,18389,01:01,598878
198437,277496,01:01,885305
HUMAN19325,17932,01:01,769953
HUMAN19326,245867,01:01,
23308,50723,01:01,899421
102724023,28295,n:1,
HUMAN19335,28295,n:1,
102724159,110816,n:1,
102724428,17691,n:1,
102724560,12411,n:1,
102724594,108121,01:01,593935
1409,12954,n:1,892098
102723553,68936,n:1,919390
102723475,16509,n:1,
7179,234129,n:1,
HUMAN19351,MOUSE08364,n:m,
HUMAN19351,MOUSE08368,n:m,
HUMAN19351,MOUSE08370,n:m,
HUMAN19351,MOUSE08378,n:m,
HUMAN19351,MOUSE08404,n:m,
HUMAN19351,MOUSE08405,n:m,
HUMAN19351,MOUSE08408,n:m,
HUMAN19351,MOUSE08409,n:m,
HUMAN19351,MOUSE08411,n:m,
HUMAN19351,MOUSE08413,n:m,
HUMAN19351,MOUSE08414,n:m,
HUMAN19351,MOUSE08418,n:m,
HUMAN19351,MOUSE08420,n:m,
HUMAN19351,MOUSE08422,n:m,
HUMAN19351,MOUSE08424,n:m,
HUMAN19351,MOUSE08426,n:m,
HUMAN19351,MOUSE08427,n:m,
HUMAN19351,MOUSE08430,n:m,
HUMAN19351,MOUSE08431,n:m,
HUMAN19351,MOUSE08433,n:m,
HUMAN19351,MOUSE08434,n:m,
HUMAN19351,MOUSE08436,n:m,
HUMAN19351,MOUSE08438,n:m,
HUMAN19351,MOUSE08439,n:m,
HUMAN19351,MOUSE08441,n:m,
HUMAN19351,MOUSE08450,n:m,
HUMAN19351,MOUSE08451,n:m,
HUMAN19351,MOUSE08453,n:m,
HUMAN19351,MOUSE08456,n:m,
HUMAN19351,MOUSE08457,n:m,
HUMAN19351,MOUSE08458,n:m,
HUMAN19351,MOUSE08461,n:m,
HUMAN19351,MOUSE08462,n:m,757869
HUMAN19351,MOUSE08464,n:m,
HUMAN19351,MOUSE08465,n:m,
HUMAN19351,MOUSE08467,n:m,
HUMAN19351,MOUSE08469,n:m,
HUMAN19351,MOUSE08472,n:m,
HUMAN19351,MOUSE08473,n:m,
HUMAN19351,MOUSE08475,n:m,
HUMAN19351,MOUSE08478,n:m,
HUMAN19351,MOUSE08482,n:m,
HUMAN19351,MOUSE08484,n:m,
HUMAN19351,MOUSE08487,n:m,
HUMAN19351,MOUSE08489,n:m,
HUMAN19351,MOUSE08490,n:m,
HUMAN19351,MOUSE08492,n:m,
HUMAN19351,MOUSE08494,n:m,
HUMAN19351,MOUSE08496,n:m,
HUMAN19351,MOUSE08497,n:m,
HUMAN19351,MOUSE08498,n:m,
HUMAN19351,MOUSE08500,n:m,
HUMAN19351,MOUSE08501,n:m,
HUMAN19354,320355,01:01,815259
54033,MOUSE16143,01:01,601991
6782,110920,01:01,596532
64092,67742,01:01,915939
8204,268903,01:01,887957
29761,30940,01:01,920225
1525,13052,01:01,296389
54149,67102,01:01,883194
140578,246048,01:01,920055
5651,19146,01:01,601658
4685,17968,01:01,596685
54148,27393,01:01,940942
HUMAN19370,67374,01:01,
522,11957,01:01,873779
2551,14390,01:01,902362
351,11820,01:01,951551
116159,224405,01:01,826774
9510,11504,01:01,601860
11096,23794,01:01,601344
29104,67768,01:01,951277
HUMAN19381,78913,01:01,923094
10069,53858,01:01,891650
10600,74112,01:01,
10694,12469,01:01,584365
56911,224419,01:01,916002
571,12013,01:01,939325
2897,MOUSE16210,01:01,849302
26285,239931,01:01,811273
9073,54420,01:01,811272
643803,239932,01:01,300286
388818,69533,01:01,303149
643812,239933,01:01,303240
337959,268905,n:m,
337959,16699,n:m,
337959,117172,n:m,
337959,69696,n:m,305565
337959,MOUSE16222,n:m,
140258,268905,n:m,
140258,16699,n:m,305021
140258,117172,n:m,
140258,69696,n:m,
140258,MOUSE16222,n:m,
284827,268905,n:m,
284827,16699,n:m,
284827,117172,n:m,
284827,69696,n:m,
284827,MOUSE16222,n:m,
254950,26560,01:01,308220
337882,170657,n:m,
337882,77918,n:m,
337882,170654,n:m,
337882,16704,n:m,
337882,71369,n:m,
337970,170657,n:m,
337970,77918,n:m,
337970,170654,n:m,
337970,16704,n:m,606292
337970,71369,n:m,
337972,170657,n:m,
337972,77918,n:m,
337972,170654,n:m,
337972,16704,n:m,
337972,71369,n:m,606557
337973,170657,n:m,
337973,77918,n:m,
337973,170654,n:m,
337973,16704,n:m,
337973,71369,n:m,
HUMAN19409,170657,n:m,676844
HUMAN19409,77918,n:m,
HUMAN19409,170654,n:m,
HUMAN19409,16704,n:m,
HUMAN19409,71369,n:m,
337968,100040201,n:m,
337968,16700,n:m,613234
337968,16700,n:m,
337968,68484,n:m,
337968,16700,n:m,
337967,100040201,n:m,
337967,16700,n:m,
337967,16700,n:m,
337967,68484,n:m,
337967,16700,n:m,611937
337966,100040201,n:m,
337966,16700,n:m,
337966,16700,n:m,
337966,68484,n:m,605277
337966,16700,n:m,
337975,100040249,n:m,
337975,MOUSE16244,n:m,
337975,102637192,n:m,
337975,640627,n:m,
337975,102637417,n:m,
337975,622935,n:m,
337976,100040249,n:m,
337976,MOUSE16244,n:m,
337976,102637192,n:m,
337976,640627,n:m,
337976,102637417,n:m,
337976,622935,n:m,
337977,170656,01:01,603657
337879,16703,01:01,316019
337878,71363,01:01,280975
337880,16693,01:01,306145
728299,170657,n:m,
728299,77918,n:m,
728299,170654,n:m,
728299,16704,n:m,
728299,71369,n:m,
7074,21844,01:01,921282
6647,20655,01:01,835726
57466,224432,01:01,595545
30811,26559,01:01,872422
54069,66578,01:01,558311
56246,77037,01:01,853729
9875,207932,01:01,885291
59271,70967,01:01,896810
HUMAN19439,68001,n:1,
56683,68001,n:1,895891
94104,67367,01:01,857517
HUMAN19448,74387,01:01,846722
10215,50913,01:01,297616
116448,50914,01:01,839562
3455,15976,01:01,831488
HUMAN19455,MOUSE16298,01:01,
3588,16155,01:01,
3454,15975,01:01,846710
3460,15980,01:01,919526
757,77975,01:01,717204
54943,MOUSE16310,01:01,910035
6651,MOUSE16317,01:01,291111
29980,MOUSE16331,01:01,949171
9946,66609,01:01,
6453,MOUSE16347,01:01,597727
539,28080,01:01,
64968,121022,01:01,796035
6526,53881,01:01,926628
9992,246133,01:01,925404
102723553,68936,n:1,
102723451,75328,01:01,339866
3753,16509,n:1,850400
1827,54720,01:01,944132
54102,209195,01:01,601856
861,12394,01:01,899311
54093,224440,01:01,539665
873,12408,1:m,566492
873,MOUSE16375,1:m,
874,109857,01:01,
9980,70028,01:01,911555
23515,MOUSE16384,01:01,934231
8208,110749,01:01,594196
23562,56173,01:01,
6493,20465,01:01,866295
53820,170765,01:01,900530
51227,56176,01:01,910488
7267,22129,01:01,889254
10311,13185,01:01,846155
1859,13548,01:01,596612
3763,16522,01:01,917152
3772,MOUSE16431,01:01,917106
2078,MOUSE16442,01:01,889554
2114,23872,01:01,883215
8624,56088,01:01,939087
54014,93871,01:01,905054
HUMAN19529,15312,01:01,310443
7485,71446,01:01,725035
150082,385668,01:01,919043
10317,93961,01:01,543472
150084,72058,01:01,936642
5121,18546,01:01,879116
1826,13508,01:01,595526
25825,56175,01:01,747545
HUMAN19545,52793,01:01,859316
4599,MOUSE16492,01:01,896611
7113,50528,01:01,600050
HUMAN19549,72388,01:01,600221
HUMAN19550,MOUSE16497,01:01,598778
25966,207781,01:01,876623
49854,MOUSE16503,01:01,291608
HUMAN19553,MOUSE17363,01:01,921110
9619,11307,01:01,594107
HUMAN19559,21786,01:01,925021
