"Phenotype","Score","color_group","Label"
"endocrine/diabetes",0.413266378,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.268426689,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.175346246,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.167156301,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.213455212,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.195900412,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.144820716,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.545501485,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.49733614,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.353244293,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.863789457,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.82944933,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.82944933,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",0.82944933,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"neurology/eye/psychiatry",0.82944933,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"immunological/systemic disorders",0.82944933,"immunological/systemic disorders","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.890512403,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.753700692,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.202578166,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.19030147,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.286871437,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"haematology/dermatology",0.286871437,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.102991418,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.102991418,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.330272139,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.344810489,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.340298235,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.179287836,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.219434973,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.768714752,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.82543511,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.82543511,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.376403659,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.199916321,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.132346234,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.529441575,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.238947622,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.330662895,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.950481925,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.162390004,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.82753432,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.978363302,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.433812649,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.312408682,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.549342671,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.87840595,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.301680714,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.183105332,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.243954648,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.24824353,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.121167203,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.210745727,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.788315339,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.723251991,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.723251991,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.19076532,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.156659241,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.19720032,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"neurology/eye/psychiatry",0.238702525,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.559197463,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.969379618,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.530027424,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.139856002,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.156725374,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.571448346,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.219241414,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.180265297,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.162276727,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.595354722,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"neurology/eye/psychiatry",0.305651843,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.449943202,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.449943202,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.559483305,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.559483305,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.419507806,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.419507806,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.695553176,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.837916227,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.187921111,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",0.875717542,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.925666538,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.239559989,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.239559989,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.806724779,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.888655869,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.26146638,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.338678077,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.103369711,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.243008861,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"immunological/systemic disorders",1,"immunological/systemic disorders","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.086314435,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.881805964,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.0954792,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.369574556,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.252836717,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.983665119,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.290387537,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.180178626,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.125693413,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",1,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.204656009,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.242005687,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.258652928,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.776224017,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.329154445,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.12046627,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.739621255,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.739621255,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.486602723,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.556191428,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.075984678,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.159657755,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.159657755,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.396188335,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"neurology/eye/psychiatry",0.195901977,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.743850245,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.190050427,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.107532245,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.111720558,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.631226489,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.493532772,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.368176504,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.180394622,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.797526178,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.797526178,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.19056165,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.19056165,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.186818463,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.820152253,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.448773052,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.885591603,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.578183801,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.314285523,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.591808012,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.555875606,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
